me,attachments,length,conversations,%from,%read,%starred,% contact replied,time contact reply,length contact reply,% me replied,time me reply,length me reply,in address book,important
"only",0,228,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,334,19,1.00,0.74,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,420,16,1.00,0.06,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,364,13,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,408,9,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,167,4,1.00,0.75,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,379,7,1.00,0.14,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,503,20,1.00,0.50,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,144,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"only",0,326,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,204,20,1.00,0.05,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,197,7,1.00,0.57,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,147,11,1.00,0.18,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,196,20,1.00,0.10,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"bcc",0,164,20,1.00,0.05,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",1,367,1,1.00,1.00,0.00,1.00,18446744073709600000,0,1.00,18446744073709600000,0,"TRUE","FALSE"
"only",0,396,20,0.95,0.90,0.05,0.00,18446744073709600000,0,0.05,18446744073709600000,0,"TRUE","TRUE"
"only",0,147,11,1.00,0.18,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,163,20,1.00,0.05,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,181,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,170,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,120,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,197,20,1.00,0.05,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,97,2,1.00,0.50,0.50,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,233,20,1.00,0.05,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,527,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,601,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"only",0,400,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,200,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,576,19,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,164,20,1.00,0.05,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,352,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,161,20,1.00,0.95,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","TRUE"
"only",0,95,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,181,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,358,2,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,82,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,69,3,1.00,1.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","TRUE"
"bcc",2,2749,20,1.00,0.05,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",3,2912,20,1.00,0.05,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,296,3,1.00,0.33,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,159,20,1.00,0.05,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,333,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",2,163,9,1.00,1.00,0.22,1.00,18446744073709600000,0,0.22,18446744073709600000,0,"TRUE","TRUE"
"only",0,366,20,1.00,0.50,0.05,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",6,40,6,0.17,1.00,0.17,0.40,1156765000,254,1.00,25239000,105,"TRUE","TRUE"
"only",0,339,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,181,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,50,20,1.00,0.10,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","TRUE"
"bcc",0,205,20,1.00,0.05,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,95,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"to",0,33,7,0.71,1.00,0.00,0.00,18446744073709600000,0,0.40,18446744073709600000,0,"TRUE","TRUE"
"only",0,161,20,1.00,0.95,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,188,20,1.00,0.05,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,331,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"only",0,1095,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"bcc",0,600,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,60,20,1.00,0.65,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,38,20,1.00,0.65,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,133,20,0.65,0.95,0.00,0.71,230256000,188,0.08,39925000,109,"TRUE","FALSE"
"only",0,706,20,1.00,0.05,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,71,1,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,876,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,96,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,206,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,166,20,1.00,0.05,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,344,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,27,20,1.00,0.25,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"only",0,193,19,1.00,0.26,0.05,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,185,7,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,189,20,1.00,0.05,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,330,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,59,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,277,1,1.00,1.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","TRUE"
"bcc",0,277,1,1.00,1.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","TRUE"
"only",0,305,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,114,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,445,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,79,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,211,20,1.00,0.05,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,124,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,181,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,208,20,1.00,0.05,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,71,20,1.00,0.50,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,367,20,1.00,0.45,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,275,12,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,120,11,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,524,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",1,173,1,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,306,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,80,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,346,1,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,144,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,629,5,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,771,20,1.00,0.55,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"only",0,306,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,213,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,331,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"only",0,348,20,0.95,0.90,0.05,0.00,18446744073709600000,0,0.05,18446744073709600000,0,"TRUE","TRUE"
"only",0,387,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"only",0,73,3,1.00,1.00,0.33,1.00,18446744073709600000,0,0.33,18446744073709600000,0,"FALSE","TRUE"
"bcc",0,102,2,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"only",0,77,6,1.00,0.50,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,911,7,1.00,0.14,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,39,7,1.00,0.57,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,19,8,1.00,0.25,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,81,6,1.00,0.50,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,197,20,1.00,0.05,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,114,4,1.00,0.25,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,169,20,1.00,0.05,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,292,19,1.00,0.74,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,307,16,1.00,0.06,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,300,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,443,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,388,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,35,20,1.00,0.05,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,170,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,200,20,1.00,0.10,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"only",0,393,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,304,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,1098,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"only",0,241,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,304,20,1.00,0.50,0.05,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,226,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,188,1,1.00,1.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,273,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,65,20,1.00,0.05,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,181,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,92,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,156,20,0.95,0.90,0.05,0.00,18446744073709600000,0,0.05,18446744073709600000,0,"TRUE","TRUE"
"to",0,145,20,0.15,1.00,0.00,0.24,23181500,113,0.67,1761044500,28,"TRUE","TRUE"
"only",0,181,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,161,20,1.00,0.95,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,116,20,1.00,0.50,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,306,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,181,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,210,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,59,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,112,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,314,17,1.00,0.29,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"only",0,419,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,181,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,38,20,1.00,0.05,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,92,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,303,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,428,20,1.00,0.55,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,286,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,28,5,1.00,0.20,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","TRUE"
"only",0,103,20,0.95,0.90,0.05,0.00,18446744073709600000,0,0.05,18446744073709600000,0,"TRUE","TRUE"
"only",0,161,20,1.00,0.95,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,236,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"only",0,427,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,183,7,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,1025,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,484,20,1.00,0.60,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"only",0,304,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,620,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,670,2,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,351,12,1.00,0.33,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"only",0,331,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,96,1,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,154,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,19,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,19,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,19,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,19,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,19,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,19,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,19,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,19,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,19,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,19,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,19,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,19,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,19,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,19,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,19,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,19,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,708,10,1.00,0.40,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,92,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,59,20,1.00,0.05,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,376,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",6,246,20,0.80,1.00,0.05,0.75,560541333,304,0.63,72791100,129,"TRUE","TRUE"
"only",0,315,4,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,19,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,19,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,591,20,1.00,0.95,0.00,1.00,18446744073709600000,0,0.30,18446744073709600000,0,"TRUE","FALSE"
"only",0,340,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,368,6,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,181,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,437,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,497,16,1.00,0.06,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,302,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,539,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,325,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"only",0,749,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"only",0,19,8,1.00,0.25,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,114,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,87,20,1.00,1.00,0.00,1.00,18446744073709600000,0,0.05,18446744073709600000,0,"TRUE","TRUE"
"bcc",0,226,19,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,310,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,128,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,395,1,1.00,1.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,372,20,1.00,0.90,0.05,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,32,1,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,102,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,549,4,1.00,1.00,0.50,1.00,18446744073709600000,0,0.50,18446744073709600000,0,"FALSE","FALSE"
"only",0,131,20,1.00,0.05,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,285,9,1.00,0.89,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,76,6,0.83,1.00,0.00,0.00,18446744073709600000,0,0.60,18446744073709600000,0,"TRUE","TRUE"
"only",0,153,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,998,1,1.00,1.00,1.00,1.00,18446744073709600000,0,1.00,18446744073709600000,0,"FALSE","TRUE"
"only",0,721,2,1.00,0.50,0.50,1.00,18446744073709600000,0,0.50,18446744073709600000,0,"FALSE","FALSE"
"only",0,426,2,1.00,1.00,0.50,1.00,18446744073709600000,0,0.50,18446744073709600000,0,"FALSE","FALSE"
"only",0,141,1,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,119,20,1.00,0.20,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
